hotel_id,hotel_name,source,channel_type,price,base_price,extra_fees,currency,price_per_night,price_tier,check_in,check_out,nights,review_count,rating,rating_band,has_free_breakfast,has_free_cancellation,amenities,latitude,longitude,has_geo
10319364,Al Diafah Hotel Suites,Booking.com,OTA,675.0,675.0,0.0,SAR,337.5,Mid-range,2024-12-23,2024-12-25,2,2,3.5,3.0-3.5,False,False,,,,False
10319364,Al Diafah Hotel Suites,Booking.com,OTA,532.5,532.5,0.0,SAR,133.12,Budget,2025-01-20,2025-01-24,4,2,3.5,3.0-3.5,False,False,,,,False
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,750.0,750.0,0.0,SAR,750.0,Mid-range,2025-01-02,2025-01-03,1,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,156.75,Mid-range,2025-01-29,2025-02-03,5,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,603.75,603.75,0.0,SAR,301.88,Mid-range,2024-12-23,2024-12-25,2,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,261.25,Mid-range,2025-01-25,2025-01-28,3,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,391.88,Mid-range,2025-01-05,2025-01-07,2,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,195.94,Mid-range,2025-01-17,2025-01-21,4,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,926.25,783.75,142.5,SAR,308.75,Upscale,2025-01-10,2025-01-13,3,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,391.88,Mid-range,2025-01-25,2025-01-27,2,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,195.94,Mid-range,2025-01-06,2025-01-10,4,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,2171.25,791.25,1380.0,SAR,1085.62,Luxury,2025-02-10,2025-02-12,2,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,391.88,Mid-range,2025-02-16,2025-02-18,2,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,1166.25,783.75,382.5,SAR,388.75,Upscale,2025-01-15,2025-01-18,3,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,391.88,Mid-range,2025-02-02,2025-02-04,2,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,783.75,Mid-range,2025-02-05,2025-02-06,1,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,156.75,Mid-range,2025-01-25,2025-01-30,5,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,156.75,Mid-range,2025-01-18,2025-01-23,5,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,603.75,603.75,0.0,SAR,150.94,Mid-range,2024-12-28,2025-01-01,4,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,2171.25,1050.0,1121.25,SAR,434.25,Luxury,2025-02-09,2025-02-14,5,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,630.0,581.25,48.75,SAR,630.0,Mid-range,2024-12-20,2024-12-21,1,170,4.5,4.0-4.5,False,False,,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,750.0,750.0,0.0,SAR,750.0,Mid-range,2025-01-04,2025-01-05,1,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,2013.75,1035.0,978.75,SAR,402.75,Luxury,2025-02-11,2025-02-16,5,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,603.75,603.75,0.0,SAR,150.94,Mid-range,2024-12-22,2024-12-26,4,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,2171.25,2171.25,0.0,SAR,2171.25,Luxury,2025-02-09,2025-02-10,1,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,750.0,750.0,0.0,SAR,375.0,Mid-range,2025-01-03,2025-01-05,2,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,195.94,Mid-range,2025-01-20,2025-01-24,4,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,195.94,Mid-range,2025-01-20,2025-01-24,4,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,1627.5,1113.75,513.75,SAR,406.88,Luxury,2025-02-13,2025-02-17,4,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,261.25,Mid-range,2025-01-21,2025-01-24,3,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,1477.5,783.75,693.75,SAR,369.38,Upscale,2025-01-13,2025-01-17,4,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,783.75,Mid-range,2025-02-17,2025-02-18,1,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
3250538,Al Mashreq Boutique Hotel,Booking.com,OTA,783.75,783.75,0.0,SAR,195.94,Mid-range,2025-01-25,2025-01-29,4,170,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.70452,46.655216,True
8470987,Al Oroba Hotel,Agoda.com,OTA,138.75,138.75,0.0,SAR,138.75,Budget,2025-01-02,2025-01-03,1,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,26.25,Budget,2025-01-29,2025-02-03,5,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,120.0,120.0,0.0,SAR,60.0,Budget,2024-12-23,2024-12-25,2,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,43.75,Budget,2025-01-25,2025-01-28,3,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,165.0,165.0,0.0,SAR,82.5,Budget,2025-01-05,2025-01-07,2,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,153.75,153.75,0.0,SAR,51.25,Budget,2025-01-10,2025-01-13,3,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,65.62,Budget,2025-01-25,2025-01-27,2,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,165.0,165.0,0.0,SAR,41.25,Budget,2025-01-06,2025-01-10,4,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,65.62,Budget,2025-02-10,2025-02-12,2,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,65.62,Budget,2025-02-16,2025-02-18,2,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,43.75,Budget,2025-01-15,2025-01-18,3,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,65.62,Budget,2025-02-02,2025-02-04,2,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,131.25,Budget,2025-02-05,2025-02-06,1,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,26.25,Budget,2025-01-25,2025-01-30,5,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,120.0,120.0,0.0,SAR,30.0,Budget,2024-12-28,2025-01-01,4,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,26.25,Budget,2025-02-09,2025-02-14,5,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,123.75,123.75,0.0,SAR,123.75,Budget,2024-12-20,2024-12-21,1,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,165.0,165.0,0.0,SAR,165.0,Budget,2025-01-04,2025-01-05,1,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,26.25,Budget,2025-02-11,2025-02-16,5,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,120.0,120.0,0.0,SAR,30.0,Budget,2024-12-22,2024-12-26,4,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,131.25,Budget,2025-02-09,2025-02-10,1,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,32.81,Budget,2025-01-20,2025-01-24,4,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,32.81,Budget,2025-02-13,2025-02-17,4,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,131.25,Budget,2025-02-17,2025-02-18,1,2,2.5,<3.0,False,False,,,,False
8470987,Al Oroba Hotel,Agoda.com,OTA,131.25,131.25,0.0,SAR,32.81,Budget,2025-01-25,2025-01-29,4,2,2.5,<3.0,False,False,,,,False
12363377,Braira Al Wezarat,Booking.com,OTA,498.75,498.75,0.0,SAR,498.75,Budget,2024-12-20,2024-12-21,1,6,3.5,3.0-3.5,False,False,,,,False
9720941,Burj Alhayah Hotel Suites Alfalah,Booking.com,OTA,390.0,390.0,0.0,SAR,130.0,Budget,2025-01-15,2025-01-18,3,5,4.0,3.5-4.0,False,False,,,,False
9720941,Burj Alhayah Hotel Suites Alfalah,Booking.com,OTA,300.0,300.0,0.0,SAR,300.0,Budget,2024-12-20,2024-12-21,1,5,4.0,3.5-4.0,False,False,,,,False
9720941,Burj Alhayah Hotel Suites Alfalah,Booking.com,OTA,318.75,318.75,0.0,SAR,79.69,Budget,2024-12-22,2024-12-26,4,5,4.0,3.5-4.0,False,False,,,,False
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,495.0,37.5,SAR,532.5,Budget,2025-01-02,2025-01-03,1,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,423.75,393.75,30.0,SAR,211.88,Budget,2024-12-23,2024-12-25,2,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,446.25,86.25,SAR,177.5,Budget,2025-01-25,2025-01-28,3,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,457.5,75.0,SAR,266.25,Budget,2025-01-05,2025-01-07,2,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,465.0,67.5,SAR,133.12,Budget,2025-01-17,2025-01-21,4,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,446.25,86.25,SAR,177.5,Budget,2025-01-10,2025-01-13,3,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,457.5,75.0,SAR,266.25,Budget,2025-01-25,2025-01-27,2,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,446.25,86.25,SAR,133.12,Budget,2025-01-06,2025-01-10,4,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,446.25,86.25,SAR,177.5,Budget,2025-01-15,2025-01-18,3,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,450.0,82.5,SAR,106.5,Budget,2025-01-25,2025-01-30,5,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,468.75,63.75,SAR,106.5,Budget,2025-01-18,2025-01-23,5,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,480.0,397.5,82.5,SAR,120.0,Budget,2024-12-28,2025-01-01,4,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,405.0,356.25,48.75,SAR,405.0,Budget,2024-12-20,2024-12-21,1,54,4.0,3.5-4.0,True,True,"Free breakfast available | Free cancellation • Reserve now, pay at stay",24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,457.5,75.0,SAR,532.5,Budget,2025-01-04,2025-01-05,1,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,423.75,397.5,26.25,SAR,105.94,Budget,2024-12-22,2024-12-26,4,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,457.5,75.0,SAR,266.25,Budget,2025-01-03,2025-01-05,2,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,446.25,86.25,SAR,133.12,Budget,2025-01-20,2025-01-24,4,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,465.0,67.5,SAR,177.5,Budget,2025-01-21,2025-01-24,3,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,465.0,67.5,SAR,133.12,Budget,2025-01-13,2025-01-17,4,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,Booking.com,OTA,532.5,446.25,86.25,SAR,133.12,Budget,2025-01-25,2025-01-29,4,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,MakeMyTrip,OTA,517.5,450.0,67.5,SAR,103.5,Budget,2025-01-29,2025-02-03,5,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,MakeMyTrip,OTA,517.5,457.5,60.0,SAR,258.75,Budget,2025-02-10,2025-02-12,2,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,MakeMyTrip,OTA,517.5,457.5,60.0,SAR,258.75,Budget,2025-02-16,2025-02-18,2,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,MakeMyTrip,OTA,517.5,457.5,60.0,SAR,258.75,Budget,2025-02-02,2025-02-04,2,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,MakeMyTrip,OTA,517.5,450.0,67.5,SAR,103.5,Budget,2025-02-09,2025-02-14,5,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
3349253,Carawan Al Fahad Hotel,MakeMyTrip,OTA,517.5,446.25,71.25,SAR,129.38,Budget,2025-02-13,2025-02-17,4,54,4.0,3.5-4.0,True,True,Free breakfast available | Free cancellation,24.711273,46.671043,True
15056872,Centro Olaya,Prestigia.com,OTA,1301.25,1301.25,0.0,SAR,650.62,Upscale,2025-02-10,2025-02-12,2,333,4.5,4.0-4.5,False,False,,24.692995,46.684284,True
810042,Continent Al Waha Hotel,Booking.com,OTA,776.25,750.0,26.25,SAR,155.25,Mid-range,2025-01-29,2025-02-03,5,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,502.5,442.5,60.0,SAR,251.25,Budget,2024-12-23,2024-12-25,2,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,776.25,708.75,67.5,SAR,258.75,Mid-range,2025-01-25,2025-01-28,3,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,750.0,708.75,41.25,SAR,375.0,Mid-range,2025-01-05,2025-01-07,2,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,731.25,693.75,37.5,SAR,182.81,Mid-range,2025-01-17,2025-01-21,4,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,720.0,671.25,48.75,SAR,240.0,Mid-range,2025-01-10,2025-01-13,3,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,750.0,693.75,56.25,SAR,375.0,Mid-range,2025-01-25,2025-01-27,2,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,731.25,693.75,37.5,SAR,182.81,Mid-range,2025-01-06,2025-01-10,4,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,776.25,776.25,0.0,SAR,388.12,Mid-range,2025-02-10,2025-02-12,2,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,776.25,776.25,0.0,SAR,388.12,Mid-range,2025-02-16,2025-02-18,2,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,701.25,660.0,41.25,SAR,233.75,Mid-range,2025-01-15,2025-01-18,3,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,753.75,708.75,45.0,SAR,376.88,Mid-range,2025-02-02,2025-02-04,2,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,843.75,780.0,63.75,SAR,843.75,Upscale,2025-02-05,2025-02-06,1,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,776.25,690.0,86.25,SAR,155.25,Mid-range,2025-01-25,2025-01-30,5,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,750.0,690.0,60.0,SAR,150.0,Mid-range,2025-01-18,2025-01-23,5,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,555.0,498.75,56.25,SAR,138.75,Budget,2024-12-28,2025-01-01,4,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,776.25,765.0,11.25,SAR,155.25,Mid-range,2025-02-09,2025-02-14,5,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,476.25,438.75,37.5,SAR,476.25,Budget,2024-12-20,2024-12-21,1,407,4.5,4.0-4.5,False,False,,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,776.25,776.25,0.0,SAR,155.25,Mid-range,2025-02-11,2025-02-16,5,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,506.25,450.0,56.25,SAR,126.56,Budget,2024-12-22,2024-12-26,4,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,843.75,731.25,112.5,SAR,843.75,Upscale,2025-02-09,2025-02-10,1,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,708.75,708.75,0.0,SAR,354.38,Mid-range,2025-01-03,2025-01-05,2,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,731.25,690.0,41.25,SAR,182.81,Mid-range,2025-01-20,2025-01-24,4,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,776.25,671.25,105.0,SAR,194.06,Mid-range,2025-02-13,2025-02-17,4,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,720.0,690.0,30.0,SAR,240.0,Mid-range,2025-01-21,2025-01-24,3,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,731.25,693.75,37.5,SAR,182.81,Mid-range,2025-01-13,2025-01-17,4,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,843.75,772.5,71.25,SAR,843.75,Upscale,2025-02-17,2025-02-18,1,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,Booking.com,OTA,750.0,690.0,60.0,SAR,187.5,Mid-range,2025-01-25,2025-01-29,4,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,MakeMyTrip,OTA,795.0,701.25,93.75,SAR,795.0,Mid-range,2025-01-02,2025-01-03,1,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
810042,Continent Al Waha Hotel,MakeMyTrip,OTA,727.5,701.25,26.25,SAR,727.5,Mid-range,2025-01-04,2025-01-05,1,407,4.5,4.0-4.5,True,True,Free breakfast available | Free cancellation,24.680944,46.689484,True
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,OTA,825.0,405.0,420.0,SAR,412.5,Upscale,2024-12-23,2024-12-25,2,239,4.0,3.5-4.0,True,True,"Free breakfast available | Free cancellation • Reserve now, pay at stay",24.664728,46.71136,True
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,OTA,765.0,562.5,202.5,SAR,255.0,Mid-range,2025-01-25,2025-01-28,3,239,4.0,3.5-4.0,False,False,,24.664728,46.71136,True
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,OTA,588.75,562.5,26.25,SAR,294.38,Budget,2025-01-05,2025-01-07,2,239,4.0,3.5-4.0,False,False,,24.664728,46.71136,True
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,OTA,701.25,562.5,138.75,SAR,175.31,Mid-range,2025-01-17,2025-01-21,4,239,4.0,3.5-4.0,False,False,,24.664728,46.71136,True
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,OTA,622.5,562.5,60.0,SAR,207.5,Mid-range,2025-01-10,2025-01-13,3,239,4.0,3.5-4.0,False,False,,24.664728,46.71136,True
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,OTA,690.0,562.5,127.5,SAR,345.0,Mid-range,2025-01-25,2025-01-27,2,239,4.0,3.5-4.0,False,False,,24.664728,46.71136,True
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,OTA,825.0,562.5,262.5,SAR,206.25,Upscale,2025-01-06,2025-01-10,4,239,4.0,3.5-4.0,False,False,,24.664728,46.71136,True
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,OTA,1297.5,562.5,735.0,SAR,648.75,Upscale,2025-02-10,2025-02-12,2,239,4.0,3.5-4.0,False,False,,24.664728,46.71136,True
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,OTA,915.0,562.5,352.5,SAR,457.5,Upscale,2025-02-16,2025-02-18,2,239,4.0,3.5-4.0,False,False,,24.664728,46.71136,True
